year,population,industrial_output,pollution,resources,service_output,resource_usage_rate,co2e_emissions,xcc_value,xcc_supply,ecological_benefits
1939.25,2224580400.970788,270048429391.56924,0.32825773381739404,0.975932544576651,177.1347541003787,0.5159201368551661,81014528817.47076,219.90634358451675,137530627084.6718,1555233308.0972078
1939.5,2229869916.522254,272544793196.2124,0.33148366508633315,0.9756456181204225,178.16618569572947,0.5194542347521476,81763437958.86372,221.0058753024393,139165895843.8491,1569576175.5096426
1939.75,2235185646.5266128,275065537931.88983,0.3347316910253682,0.9753560392776515,179.20434638372555,0.5230118303717431,82519661379.56694,222.11090467895147,140816289071.44043,1584059101.5460496
1940.0,2240527865.9518886,277610901984.3875,0.3380021702846768,0.9750637821435989,180.2492640686847,0.5265930191555056,83283270595.31625,223.2214592023462,142481954483.34674,1598683459.7165594
1940.25,2245896851.333941,280181125908.6152,0.34129546279303896,0.9747688205602405,181.3009665802187,0.5301978959560685,84054337772.58455,224.33756649835792,144163041238.79843,1613450636.066117
1940.5,2254995490.963432,282776452446.5319,0.3446119297407639,0.9744711281139625,182.06005487082822,0.532950033697983,84832935733.95958,225.4592543308497,145859699953.47763,1628362029.281036
1940.75,2264069290.7598233,285391603503.2848,0.34795193356586557,0.974170678133238,182.83093725999905,0.5357231423256951,85617481050.98543,226.5865506025039,147572049574.49734,1643415736.9706354
1941.0,2273126232.1709294,288027504509.6811,0.3513158379433295,0.9738674495545158,183.61273097058816,0.538516901015683,86408251352.90433,227.7194833555164,149300214601.55542,1658610276.5557563
1941.25,2282173304.6662173,290684899798.88324,0.3547040077773154,0.9735614203309743,184.40467249261488,0.5413308540676058,87205469939.66496,228.85808077229396,151044324000.34872,1673944475.3726873
1941.5,2291216656.2614937,293364402257.2984,0.3581168091961482,0.973252567624938,185.20609721841214,0.544164475317616,88009320677.18951,230.0023711761554,152804510413.89252,1689417390.5570123
1941.75,2300261715.928324,296066529332.14386,0.3615546100471084,0.9729408679475395,186.01642341989017,0.5470172115409929,88819958799.64316,231.15238303203617,154580909589.88538,1705028250.5213568
1942.0,2309313294.4465485,298791729309.2575,0.36501778061542833,0.9726262972601242,186.83513948011634,0.5498885112808746,89637518792.77725,232.30814494719633,156373659965.7409,1720776412.189184
1942.25,2318375667.5039425,301540400092.84924,0.3685066943933338,0.972308831047733,187.66179367251348,0.5527778428482105,90462120027.85477,233.46968567193227,158182902366.298,1736661329.4857597
1942.5,2327452613.1251564,304312885741.9251,0.3720217287943685,0.9719884443726344,188.4959884463233,0.5556846816599974,91293865722.57753,234.6370341002919,160008779680.74954,1752682519.740282
1942.75,2336547394.420026,307109446552.1399,0.37556326575503557,0.9716651119315336,189.33737924625527,0.5586084626246467,92132833965.64197,235.81021927079334,161851436360.06238,1768839512.1263971
1943.0,2345662953.534338,309930345190.11957,0.37913169219674125,0.9713388081445719,190.18565553972357,0.5615486935466604,92979103557.03587,236.98927036714727,163711018431.2031,1785131847.7725494
1943.25,2354801945.420976,312775845637.9766,0.38272740032254454,0.9710095071528074,191.0405375336189,0.5645049455417184,93832753691.39299,238.174216718983,165587673505.03094,1801562393.0533645
1943.5,2363966768.317634,315646212530.83966,0.38635078769671727,0.970677182816817,191.90177317920921,0.5674768449519162,94693863759.25189,239.36508780257788,167481550780.21597,1818133617.8660595
1943.75,2373159591.2046084,318541710764.41943,0.39000225715821984,0.9703418087160031,192.76913544937614,0.5704640664564817,95562513229.32582,240.56191324159073,169392801044.8025,1834847704.4453814
1944.0,2382382378.5098276,321462605286.3234,0.3936822166092432,0.9700033581483158,193.6424198696505,0.5734663271483054,96438781585.89702,241.76472280779865,171321576676.52042,1851706626.2627966
1944.25,2391636912.315559,324409161010.7772,0.39739107871198803,0.9696618041301991,194.52144228342246,0.5764833814012855,97322748303.23317,242.97354642183763,173268031642.58508,1868712205.2699766
1944.5,2400924812.304843,327381642814.72595,0.4011292605204215,0.9693171193966251,195.40603683168868,0.5795150163935764,98214492844.41779,244.18841415394678,175232321499.47345,1885866153.3732579
1944.75,2410247553.667763,330380315586.191,0.4048971830685254,0.9689692764011345,196.29605412833655,0.5825610481813852,99114094675.85728,245.40935622471648,177214603392.9906,1903170102.6692624
1945.0,2419606483.1692305,333405444304.8301,0.4086952709322924,0.9686182473158242,197.19135961299486,0.5856213182399639,100021633291.44902,246.63640300584004,179215036058.81958,1920625637.8070056
1945.25,2429002833.5619316,336457294141.0109,0.41252395177924084,0.9682640040312503,198.09183206471002,0.5886956904049399,100937188242.30327,247.8695850208692,181233779823.66565,1938234346.3603282
1945.5,2438437736.510907,339536130564.1535,0.4163836559163522,0.9679065181562256,198.9973622610198,0.5917840481596393,101860839169.24605,249.10893294597352,183270996607.05057,1955997817.5847485
1945.75,2447912795.8493185,342642219454.196,0.4202748158449825,0.9675457610175012,199.9078058998161,0.5948861557280618,102792665836.25879,250.35447761070336,185326849923.77576,1973917641.8744802
1946.0,2457434462.5741887,345775826335.13446,0.4241978658293583,0.9671817036593312,200.82262593129957,0.5980005913911353,103732747900.54033,251.60624999875685,187401504881.78656,1991995410.1570568
1946.25,2467003722.848206,348937208870.43823,0.42815324148367084,0.9668143168438501,201.74173646850005,0.6011272394786775,104681162661.13147,252.86428124875061,189495128135.0092,2010232709.0206683
1946.5,2476621509.158749,352126626357.9809,0.43214137938146935,0.9664435710594252,202.66505843100504,0.6042659956263394,105637987907.39427,254.12860265499435,191607887893.15707,2028631121.6636627
1946.75,2486288706.26086,355344339515.14844,0.4361627166899789,0.96606943651892,203.59251891737816,0.6074167650508284,106603301854.54453,255.3992456682693,193739953930.24796,2047192228.7662857
1947.0,2496006156.5973516,358590610351.7182,0.44021769083116374,0.9656918831581851,204.52405062288787,0.610579461098922,107577183105.51546,256.67624189661063,195891497592.35828,2065917609.288481
1947.25,2505774645.9985514,361865691441.64386,0.4443067391713662,0.9653108806346864,205.45959287877986,0.6137539906403362,108559707432.49315,257.95962310609366,198062691741.00815,2084808834.8017526
1947.5,2515594926.5579195,365169836530.8388,0.4484302987403157,0.9649263983375297,206.3990893603259,0.6169402668416187,109550950959.25163,259.2494212216241,200253710760.19318,2103867470.137358
1947.75,2525467723.3294244,368503301962.1268,0.4525888059795582,0.9645384053862157,207.34248743361994,0.6201382099923793,110550990588.63803,260.5456683277322,202464730571.96594,2123095074.8300276
1948.0,2535393737.3650656,371866346252.81586,0.4567826965198245,0.964146870627881,208.28973784712872,0.6233477460652513,111559903875.84476,261.8483966693708,204695928649.48285,2142493204.2432249
1948.25,2545373648.56998,375259229814.40326,0.46101240498770985,0.9637517626349873,209.2407944300604,0.6265688055689662,112577768944.32097,263.15763865271765,206947484028.36926,2162063410.4593487
1948.5,2555408118.349967,378682214769.45184,0.46527836484124796,0.9633530497033095,210.19561380391582,0.6298013226197948,113604664430.83556,264.47342684598124,209219577316.98596,2181807243.5199394
1948.75,2565497792.0421023,382135564834.5926,0.4695810082332359,0.9629506998501169,211.15415511081713,0.6330452341782277,114640669450.37778,265.7957939802111,211512390705.99353,2201726257.098432
1949.0,2575643301.1292596,385619545248.25854,0.47392076590073673,0.9625446808124802,212.11637976037375,0.6363004794128716,115685863574.47755,267.1247729501121,213826107977.4831,2221822008.432599
1949.25,2585845265.2456703,389134422728.44135,0.47829806707895584,0.9621349600456539,213.08225119564534,0.6395669991641024,116740326818.5324,268.46039681486263,216160914513.85373,2242096058.3605747
1949.5,2596104293.9843965,392680465450.38666,0.4827133394375878,0.961721504721505,214.0517346779955,0.6428447354874157,117804139635.116,269.80269879893694,218516997306.55606,2262549971.4197755
1949.75,2606420988.5195603,396257943037.3382,0.4871670090377198,0.961304281726964,215.02479709015932,0.6461336312616364,118877382911.20146,271.1517122929316,220894544964.7801,2283185322.377192
1950.0,2616795943.0570292,399867126559.64105,0.4916595003074183,0.9608832576624868,216.00140675657454,0.6494336298508385,119960137967.89232,272.5074708543963,223293747724.13794,2304003696.3944736
1950.25,2627229746.127342,403508288539.0269,0.4961912360342042,0.9604583988405172,216.98153327988595,0.6527446748114516,121052486561.70807,273.87000820866825,225714797455.3721,2325006688.340614
1950.5,2637722981.7343044,407181702955.94794,0.500762637372716,0.9600296712839445,217.96514739247652,0.6560667096379315,122154510886.78438,275.2393582497116,228157887673.1078,2346195902.3624935
1950.75,2648276230.3720403,410887645258.5288,0.5053741238659673,0.9595970407245538,218.95222082187985,0.6593996775417285,123266293577.55864,276.6155550409601,230623213544.65897,2367572951.6289682
1951.0,2658890069.922483,414626392372.20135,0.5100261134787155,0.9591604726014665,219.9427261689632,0.6627435212593162,124387917711.6604,277.99863281616484,233110971898.89218,2389139458.1906176
1951.25,2669565076.444432,418398222709.4056,0.5147190226415661,0.9587199320595711,220.93663679782514,0.6660981828857797,125519466812.82167,279.38862598024565,235621361235.14862,2410897052.915506
1951.5,2680301824.86442,422203416178.97394,0.5194532663045454,0.9582753839479422,221.9339267364173,0.6694636037310482,126661024853.69217,280.78556911014687,238154581732.22247,2432847375.473935
1951.75,2691100889.57876,426042254194.9563,0.5242292579989734,0.9578267928182521,222.93457058697095,0.6728397241962902,127812676258.48688,282.18949695569756,240710835257.3922,2454992074.3538437
1952.0,2701962844.975326,429915019684.7505,0.5290474099065683,0.9573741229231699,223.93854344537925,0.6762264836683477,128974505905.42514,283.600444440476,243290325375.5007,2477332806.894462
1952.25,2712888265.8828382,433821997096.4651,0.5339081329348018,0.9569173382147549,224.9458208287567,0.6796238204303555,130146599128.93951,285.01844666267834,245893257358.0795,2499871239.329938
1952.5,2723877727.9546995,437763472405.4853,0.5388118367976076,0.9564564023428398,225.95637861046185,0.6830316715869319,131329041721.64558,286.4435388959917,248519838192.51242,2522609046.837445
1952.75,2734931807.9937606,441739733120.24005,0.5437589301006301,0.955991278653409,226.97019296193378,0.6864499730025091,132521919936.072,287.8757565904716,251170276591.23386,2545547913.586173
1953.0,2746051084.223786,445751068287.18646,0.5487498204302623,0.9555219301869687,227.9872403007483,0.6898786592515398,133725320486.15593,289.3151353734239,253844783000.95697,2568689532.784916
1953.25,2757236136.5128217,449797768495.03436,0.5537849144458001,0.9550483196769136,229.00749724435548,0.6933176635794489,134939330548.5103,290.761711050291,256543569611.9272,2592035606.7268195
1953.5,2768487546.5531735,453880125878.2444,0.558864617974093,0.9545704095478875,230.03094056900667,0.6967669178733252,136164037763.47331,292.21551960554245,259266850367.19666,2615587846.8304453
1953.75,2779805898.0022197,457998434119.8299,0.5639893361061339,0.9540881619141419,231.05754717342728,0.7002263526414473,137399530235.94896,293.6765972035701,262014840971.91565,2639347973.6767
1954.0,2791191776.587892,462152988453.4974,0.5691594732950788,0.9536015385778897,232.0872940468282,0.7036958970008326,138645896536.0492,295.14498018958795,264787758902.63663,2663317717.041413
1954.25,2802645770.1822467,466344085665.1573,0.5743754334552393,0.9531105010276578,233.12015824089022,0.7071754786720829,139903225699.54718,296.62070509053586,267585823416.62756,2687498815.9235344
1954.5,2814168468.8462353,470572024093.8365,0.5796376200616307,0.9526150104366385,234.15611684538655,0.7106650239808655,141171607228.15094,298.1038086159885,270409255561.19058,2711893018.568986
1954.75,2825761146.8519034,474837506803.5179,0.5849464362497013,0.9521150276610388,235.19509020229196,0.7141648918781445,142451252041.05536,299.5943276590684,273258280602.0117,2736502324.393218
1955.0,2837425586.9135485,479141523359.3569,0.5903022849149058,0.95161051281006,236.2369663765086,0.7176757281914619,143742457007.80707,301.09229929736375,276133129742.16785,2761329154.965541
1955.25,2849153240.5316224,483484790834.02924,0.5957055688118177,0.9511014249414907,237.2825102051925,0.7212003664152575,145045437250.20877,302.5977607938505,279034038487.172,2786376189.5938144
1955.5,2860930170.3726583,487867866723.6114,0.6011566910358851,0.9505877223512296,238.3329409271444,0.7247427620036133,146360360017.0834,304.11074959781973,281961245687.5137,2811646268.6556697
1955.75,2872757381.212796,492291218689.8217,0.60665605608494,0.9500693627428358,239.38823222814463,0.7283029514133419,147687365606.9465,305.6313033458088,284914992999.6526,2837142338.7725415
1956.0,2884635751.3531475,496755237813.54443,0.6122040711270862,0.949546303322978,240.44837051515805,0.7318808829562697,149026571344.06332,307.1594598625378,287895524426.5339,2862867405.9337215
1956.25,2896566063.94574,501260267128.6281,0.6178011472576797,0.949018500882801,241.51335024670988,0.7354764532436282,150378080138.58844,308.69525716185046,290903086029.30566,2888824505.7390003
1956.5,2908549029.0787973,505806620219.99414,0.6234477006253051,0.9484859118489768,242.58317084761845,0.7390895303614071,151741986065.99823,310.2387334476597,293937925750.6256,2915016684.798898
1956.75,2920585299.6068087,510394593295.32794,0.6291441533667166,0.947948492314993,243.65783466951933,0.7427199684245398,153118377988.5984,311.7899271148979,297000293310.3976,2941446989.377001
1957.0,2932675482.71471,515024472978.09,0.6348909343299681,0.9474061980596167,244.7373456421399,0.7463676165528929,154507341893.427,313.34887675047236,300090440148.2661,2968118458.7075524
1957.25,2944820148.543949,519696541301.48883,0.6406884795880151,0.9468589845570775,245.82170838138194,0.7500323242570222,155908962390.44666,314.9156211342247,303208619396.0751,2995033879.406335
1957.5,2957019836.769148,524411078875.87994,0.6465372327578336,0.9463068069819447,246.91092760009153,0.753713944529242,157323323662.76398,316.4901992398958,306355085869.3303,3022195612.7162495
1957.75,2969275061.722688,529168366867.6472,0.6524376451464529,0.945749620210639,248.0050077199566,0.7574123354818855,158750510060.29416,318.0726502360952,309530096070.5362,3049605758.3364196
1958.0,2981586316.471009,533968688207.4578,0.6583901757477022,0.9451873788208421,249.10395261756452,0.7611273610779471,160190606462.23734,319.6630134872757,312733908199.78094,3077266251.226728
1958.25,2993954076.117802,538812328301.0481,0.6643952911135446,0.9446200370896217,250.20776546039465,0.7648588913056369,161643698490.31442,321.261328554712,315966782169.5872,3105178916.993464
1958.5,3006378800.5236435,543699575420.70197,0.6704534651226092,0.9440475489908019,251.3164486034776,0.7686068020222561,163109872626.21057,322.8676351974855,319228979622.11145,3133345519.557759
1958.75,3018860982.7258625,548630720893.3322,0.676565178666595,0.9434698681919174,252.42999966820332,0.7723709628030917,164589216267.99966,324.4819733734729,322520763947.47144,3161767791.816581
1959.0,3031401304.9149237,553606059080.1976,0.682730919272979,0.9428869480509682,253.54839863532533,0.7761511968989775,166081817724.0593,326.1043832403402,325842400301.95264,3190447455.1327033
1959.25,3044000436.4798274,558625887019.0044,0.6889511806801663,0.9422987416131955,254.6716249160098,0.779947332260017,167587766105.70132,327.73490515654186,329194155624.06665,3219386231.366909
1959.5,3056659035.825941,563690504412.9982,0.6952264623790092,0.9417052016082378,255.79965729912072,0.7837592010349638,169107151323.89944,329.37357968232453,332576298650.5446,3248585850.2278543
1959.75,3069377751.9345202,568800213572.4637,0.7015572691325609,0.9411062804472989,256.93247391539734,0.7875866390702053,170640064071.7391,331.0204475807361,335989099931.9794,3278048053.5904384
1960.0,3082157225.703237,573955319327.9745,0.707944110484064,0.9405019302203782,258.070052214323,0.7914294854271522,172186595798.39233,332.67554981863975,339432831847.9472,3307774597.861696
1960.25,3094998091.098626,579156128927.6897,0.714387500261539,0.9398921026935921,259.2123689507035,0.7952875819283487,173746838678.30692,334.3389275677329,342907768621.51337,3337767255.097721
1960.5,3107900976.145271,584402951926.4504,0.7208879560858713,0.9392767493066064,260.3594001787999,0.7991607727373485,175320885577.93512,336.01062220557156,346414186333.0721,3368027813.3291163
1960.75,3120866503.7721677,589696100071.4948,0.7274459988880124,0.9386558211701845,261.51112125242156,0.8030489039741424,176908830021.44843,337.69067531659937,349952362933.50104,3398558076.391384
1961.0,3133895292.5333514,595035887187.7383,0.7340621524397737,0.9380292690638586,262.667506829777,0.8069518233659922,178510766156.32147,339.37912869318234,353522578256.62744,3429359863.4516068
1961.25,3146987957.217325,600422629064.3668,0.740736942901733,0.9373970434337217,263.8285308821537,0.8108693799324053,180126788719.31003,341.07602433664823,357125114031.0137,3460435008.3542275
1961.5,3160145109.357803,605856643343.7323,0.747470898390925,0.9367590943903408,264.9941667056994,0.8148014237023835,181756993003.1197,342.78140445833145,360760253891.07605,3491785358.9123473
1961.75,3173367357.656656,611338249413.0663,0.7542645485702845,0.936115371706788,266.16438693571894,0.8187478054618107,183401474823.9199,344.49531148062306,364428283387.55444,3523412776.348785
1962.0,3186655308.328582,616867768299.232,0.7611184242611999,0.9354658248167868,267.3391635630175,0.8227083765287518,185060330489.76962,346.21778803802613,368129489997.34985,3555319134.680526
1962.25,3200009565.375896,622445522566.5576,0.7680330570800309,0.9348104028129688,268.51846795190045,0.8266829885544805,186733656769.9673,347.9488769782162,371864163132.7492,3587506320.076981
1962.5,3213430730.8008533,628071836217.6888,0.7750089790990182,0.9341490544452418,269.7022708595124,0.8306714933481488,188421550865.30664,349.68862136310725,375632594150.05536,3619976230.21081
1962.75,3226919404.7620945,633747034597.3419,0.7820467225316599,0.9334817281192604,270.89054245624993,0.8346737427231395,190124110379.20258,351.43706446992275,379435076357.6394,3652730773.6126013
1963.0,3240476185.681044,639471444298.8048,0.7891468194423388,0.9328083718950009,272.08325234703,0.8386895883633029,191841433289.64145,353.19424979227233,383271905023.43225,3685771869.0360146
1963.25,3254101670.303468,645245393073.0306,0.7963098014797559,0.9321289334854334,273.28036959323083,0.8427188817074182,193573617921.90918,354.96022104123364,387143377381.8704,3719101444.836935
1963.5,3267796453.720815,651069209740.1595,0.8035361996335257,0.9314433602552932,274.48186273515637,0.8467614738503787,195320762922.04785,356.73502214643975,391049792640.3114,3752721438.368388
1963.75,3281561129.355464,656943224103.316,0.8108265440131508,0.9307515992199443,275.68769981490067,0.8516825024170852,197082967230.9948,358.5186972571719,394991451984.9313,3786633795.3917584
1964.0,3295393158.2788606,662866094956.137,0.8181813636484737,0.9300528871713234,276.9004553499737,0.8600565554052134,198859828486.8411,360.3112907434577,398968648554.6681,3820839466.3592005
1964.25,3309280318.323175,668831471990.0819,0.8256011863106162,0.9293443310492197,278.13033718368615,0.8684435336316831,200649441597.02457,362.1128471971749,402981637386.6086,3855335399.9054103
1964.5,3323222023.6083426,674839630168.7501,0.8330865383523619,0.928625850275864,279.37666901673964,0.8768438948791937,202451889050.62503,363.92341143316077,407030675167.6211,3890118517.027121
1964.75,3337217926.288214,680890990793.6992,0.8406379500719954,0.9278973635401817,280.638793376345,0.885258350230476,204267297238.10977,365.74302849032654,411116021112.3833,3925185797.9634066
1965.0,3351267845.3756995,686986056113.9546,0.8482559817517399,0.9271587885312353,281.9160789869022,0.8936877230781937,206095816834.18637,367.5717436327781,415237937449.067,3960534329.901166
1965.25,3365371719.990561,693125369825.9971,0.8559412433556712,0.9264100417986956,283.2079243969474,0.9021328669138768,207937610947.7991,369.40960235094195,419396689668.023,3996161331.038358
1965.5,3379529577.9782085,699309493455.1608,0.8636944090319383,0.9256510386891991,284.51375936358886,0.9105946187319067,209792848036.54822,371.25665036269663,423592546628.75397,4032064160.5321717
1965.75,3393741514.2696233,705538992439.3292,0.8715162273461274,0.9248816933273111,285.8330449146036,0.9190737738530272,211661697731.79877,373.1129336145101,427825780583.38995,4068240320.1519513
1966.0,3408007675.4799466,711814428111.9479,0.8794075280075672,0.9241019186220607,287.1652726498668,0.9275710735018834,213544328433.58435,374.9784982825826,432096667152.06165,4104687451.1750245
1966.25,3422328248.5632334,718136353251.2278,0.8873692257218146,0.9233116262875488,288.50996362322815,0.9360871998722716,215440905975.36832,376.8533907739955,436405485271.56903,4141403328.663772
1966.5,3436703452.158569,724505309768.9886,0.8954023216998942,0.9225107268707385,289.8666670106633,0.9446227754963569,217351592930.6966,378.73765772786544,440752517130.183,4178386857.5514827
1966.75,3451133529.7687755,730921827670.0973,0.9035079032711325,0.9216991297823545,291.23495868779383,0.9531783650057295,219276548301.02917,380.6313460165047,445138048096.20355,4215641070.9594913
1967.0,3465599228.1290884,737368274249.9546,0.9116871419770092,0.9208767433285242,292.6160876117726,0.961719135703471,221210482274.98636,382.5345027465872,449562257741.7033,4253158257.408214
1967.25,3480097439.752652,743842941862.1581,0.9199412904651609,0.9200435100549313,294.0095536222145,0.9702423865914753,223152882558.64743,384.4471752603201,454025315392.8763,4290929428.0492897
1967.5,3494629743.4364376,750348470328.7333,0.9282716784532961,0.9191993755435522,295.4144609191745,0.9787538587479073,225104541098.61996,386.36941113662164,458527406214.8487,4328946876.578156
1967.75,3509197402.3208637,756886962021.0057,0.9366797079906753,0.9183442799569813,296.83003884490023,0.9872580132721321,227066088606.30173,388.3012581923047,463068727986.97473,4367203831.895162
1968.0,3523801436.8476834,763460104669.5034,0.9451668521206168,0.9174781591430825,298.25561752864246,0.9957583267898844,229038031400.851,390.24276448326617,467649488614.99176,4405694198.623768
1968.25,3538442680.5737543,770069266007.4229,0.9537346562246544,0.9166009454874087,299.6906089534795,1.0042575183024791,231020779802.22684,392.19397830568244,472269904211.0363,4444412362.764624
1968.5,3553121822.7789607,776715566677.9354,0.9623847404853109,0.9157125685711466,301.1344921993484,1.0127577233241207,233014670003.3806,394.1549481972108,476930197611.10394,4483353045.904216
1968.75,3567839440.9107466,783399936376.1904,0.971118802435622,0.914812955679164,302.58680190426406,1.0212606275639704,235019980912.85712,396.1257229381968,481630597229.3611,4522511195.779193
1969.0,3582596025.2154775,790123157067.125,0.9799386189474657,0.9139020321925458,304.047119206995,1.0297675695717108,237036947120.13748,398.10635155288776,486371336171.76385,4561881904.158075
1969.25,3597391997.3714833,796885896245.7689,0.9888460472846369,0.912979721892135,305.5150646046601,1.0382796195814297,239065768873.73068,400.0968833106522,491152651549.23846,4601460345.303478
1969.5,3612227724.5243034,803688732530.1538,0.997843025038686,0.912045947193506,306.9902922896235,1.0467976401086203,241106619759.04614,402.0973677272054,495974783944.4194,4641252620.271598
1969.75,3627103529.804069,810532175353.6168,1.006931568897206,0.9111006293291143,308.47248563074766,1.0553223325630452,243159652606.08505,404.10785456584136,500837976996.5411,4681266160.366473
1970.0,3642019700.1568255,817416680118.7098,1.0161469993334715,0.9101436884897341,309.9613535414941,1.0638542731470477,245225004035.61295,406.12839383867055,505742477077.25336,4721507086.240459
1970.25,3656976490.8939824,824342659862.32,1.0254991549890808,0.9091750439345098,311.456627642124,1.0723939412123522,247302797958.69598,408.15903580786386,510688533036.42725,4761980504.945248
1970.5,3671978087.317163,831310493918.3512,1.0349868604771528,0.908194614076512,312.957722570323,1.0809396049800806,249393148175.50534,410.1998309869031,515676395999.9374,4802690738.494557
1970.75,3687042283.0814247,838320529359.7705,1.0446094385492601,0.907202317440712,314.4629063091313,1.0894821021058518,251496158807.93115,412.2508301418376,520706319176.096,4843641496.505965
1971.0,3702169279.477161,845373068084.6484,1.0543666552820212,0.9061980757964309,315.97195316976723,1.0980216428097307,253611920425.39453,414.31208429254673,525778557584.6039,4884835997.349994
1971.25,3717359299.6265774,852468396750.6632,1.0642586705371178,0.905181810297878,317.4846489305301,1.1065583846892597,255740519025.19894,416.3836447140094,530893367965.10785,4926277073.5746765
1971.5,3732612586.2493696,859606789452.9961,1.074285993142517,0.904153441522402,319.00078996507705,1.11509244099495,257882036835.8988,418.4655629375794,536051008701.8258,4967967253.0062
1971.75,3747929399.438425,866788509810.8636,1.0844494402900475,0.9031128895023797,320.5201824904159,1.1236238873607045,260036552943.2591,420.55789075226727,541251739760.691,5009908821.145257
1972.0,3763310014.4916263,874013812599.0199,1.0947501007427294,0.902060073752042,322.04264191038857,1.1321527673224436,262204143779.70596,422.6606802060286,546495822636.2851,5052103869.186576
1972.25,3778752653.5274076,881282945028.8749,1.1051893014911998,0.9009949132902423,323.5681691699352,1.140680212769244,264384883508.66245,424.7739836070587,551783520306.4584,5094554330.991732
1972.5,3794255738.737355,888596150560.396,1.1157685775381114,0.8999173261950353,325.0967582004381,1.1492072366189228,266578845168.11877,426.897853525094,557115097209.8208,5137262013.2567425
1972.75,3809819626.302811,895953669201.6385,1.1264896445235455,0.8988272296569003,326.62824652556947,1.1577337969992474,268786100760.49155,429.0323427927194,562490819225.0306,5180228618.860334
1973.0,3825444674.5550194,903355735375.9254,1.1373543739342336,0.8977245404214398,328.1624793100201,1.1662598356513398,271006720612.77762,431.17750450668296,567910953637.2861,5223455763.7348795
1973.25,3841125383.01111,910802578561.0645,1.148364770668962,0.8966091748020798,329.6998118947409,1.1747884455054933,273240773568.31934,433.3333920292163,573375769108.6525,5266944993.255654
1973.5,3856834678.438789,918294431780.1475,1.1595229527538364,0.895481047372655,331.2424621263913,1.1833343785761685,275488329534.04425,435.50005898936234,578885535699.3334,5310697811.472954
1973.75,3872572963.8198705,925831560708.4813,1.1708311330170769,0.8943400661057846,332.7903069144777,1.191897617394001,277749468212.5444,437.6775592843091,584440525063.5842,5354715709.847645
1974.0,3888340596.040039,933414223378.1354,1.1822916025514094,0.8931861384835944,334.3432332224531,1.2004781481530955,280024267013.4406,439.8659470807306,590041010403.853,5399000170.202727
1974.25,3904137899.3027463,941042689098.7466,1.193906715818591,0.8920191715040637,335.901136433496,1.209075996287066,282312806729.62396,442.0652768161342,595687266538.4456,5443552677.775458
1974.5,3919965167.881077,948717235648.7417,1.2056788772992983,0.8908390716490033,337.4639200406893,1.2176912182650121,284615170694.6225,444.27560320021485,601379569952.338,5488374731.605291
1974.75,3935822636.6121445,956438085248.5851,1.217610529541542,0.8896457448587949,339.0314980576015,1.2263237748763998,286931425574.5755,446.4969812162159,607118198463.8295,5533467815.737117
1975.0,3951710509.429977,964205459881.1777,1.2297041425091602,0.8884390966405514,340.603791154826,1.2349736408645202,289261637964.35333,448.7294661222969,612903431223.1166,5578833401.329588
1975.25,3967628962.0374537,972019580991.3877,1.241962204140572,0.8872190320616831,342.18072621746234,1.2436408028706074,291605874297.4163,450.97311345290836,618735548709.065,5624472948.403437
1975.5,3983578144.3050437,979880669269.8385,1.2543872119256352,0.8859854557447229,343.762235930216,1.2523252577255162,293964200780.95154,453.2279790201729,624614832724.684,5670387908.739784
1975.75,3999558182.4211535,987788944499.4546,1.2669816654160242,0.8847382718631638,345.34825838969937,1.2610270110230148,296336683349.83636,455.4941189152737,630541566391.6807,5716579728.302818
1976.0,4015569195.9752536,995744654955.5702,1.27974805959077,0.8834773841381159,346.9387354334561,1.2697461320287837,298723396486.671,457.77158950985,636516034321.4141,5763049862.208072
1976.25,4031611879.601695,1003748302664.9932,1.2926888790045297,0.8822026957744952,348.53356274486305,1.278482927078385,301124490799.4979,460.0604474573992,642538524137.404,5809799907.381979
1976.5,4047686370.6806636,1011800289901.8131,1.3058065926517242,0.8809141090353259,350.13269227491986,1.2872377763181517,303540086970.54395,462.36074969468615,648609325876.815,5856831547.2961855
1976.75,4063792746.884277,1019900946304.5186,1.3191036495556383,0.8796115253345688,351.7360870142739,1.2960109277242793,305970283891.3555,464.67255344315953,654728731554.6421,5904146501.619649
1977.0,4079931046.7997284,1028050548413.9664,1.3325824756239983,0.8782948453825765,353.3437174534925,1.3048025310815419,308415164524.18994,466.9959162103753,660897034845.1259,5951746489.278783
1977.25,4096101275.288108,1036249334107.3408,1.346245471389688,0.8769639692934509,354.95555985135763,1.3136126682564686,310874800232.2022,469.3308957914271,667114530849.7699,5999633238.594036
1977.5,4112303407.8581066,1044497513248.602,1.360095010368665,0.8756187966620309,356.5715949499107,1.3224413751818718,313349253974.5806,471.6775502703842,673381515929.2615,6047808470.614491
1977.75,4128537394.251351,1052795275526.0273,1.3741334378481422,0.8742592266185676,358.1918070215881,1.3312886577410281,315838582657.80817,474.03593802173606,679698287582.4176,6096273887.335274
1978.0,4144803161.3933764,1061142796201.4883,1.3883630699762142,0.872885157867061,359.81618316311983,1.340154503173474,318342838860.4465,476.4061177118447,686065144359.6266,6145031163.494264
1978.25,4161100615.8311834,1069540240311.9312,1.4027861930655123,0.8714964887116838,361.444712772732,1.3490388882029074,320862072093.57935,478.78814830040386,692482385801.4982,6194081940.9817505
